1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EB000000345F0721
Is Mission Active?  true
Mission Start:  Fri May 02 19:28:00 CDT 2014
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2721
Total Samples:  3419
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/9/14 11:28:00 PM,C,18
7/10/14 1:28:00 AM,C,18
7/10/14 3:28:00 AM,C,18
7/10/14 5:28:00 AM,C,18
7/10/14 7:28:00 AM,C,18
7/10/14 9:28:00 AM,C,18
7/10/14 11:28:00 AM,C,18
7/10/14 1:28:00 PM,C,18
7/10/14 3:28:00 PM,C,18
7/10/14 5:28:00 PM,C,18
7/10/14 7:28:00 PM,C,18
7/10/14 9:28:00 PM,C,18
7/10/14 11:28:00 PM,C,18
7/11/14 1:28:00 AM,C,18
7/11/14 3:28:00 AM,C,18
7/11/14 5:28:00 AM,C,18
7/11/14 7:28:00 AM,C,18
7/11/14 9:28:00 AM,C,18
7/11/14 11:28:00 AM,C,18
7/11/14 1:28:00 PM,C,18
7/11/14 3:28:00 PM,C,18
7/11/14 5:28:00 PM,C,18
7/11/14 7:28:00 PM,C,18
7/11/14 9:28:00 PM,C,18
7/11/14 11:28:00 PM,C,18
7/12/14 1:28:00 AM,C,18
7/12/14 3:28:00 AM,C,18
7/12/14 5:28:00 AM,C,18
7/12/14 7:28:00 AM,C,18
7/12/14 9:28:00 AM,C,18
7/12/14 11:28:00 AM,C,18
7/12/14 1:28:00 PM,C,18.5
7/12/14 3:28:00 PM,C,18.5
7/12/14 5:28:00 PM,C,18.5
7/12/14 7:28:00 PM,C,18
7/12/14 9:28:00 PM,C,18
7/12/14 11:28:00 PM,C,18
7/13/14 1:28:00 AM,C,18
7/13/14 3:28:00 AM,C,18
7/13/14 5:28:00 AM,C,18
7/13/14 7:28:00 AM,C,18
7/13/14 9:28:00 AM,C,18.5
7/13/14 11:28:00 AM,C,18.5
7/13/14 1:28:00 PM,C,18.5
7/13/14 3:28:00 PM,C,18.5
7/13/14 5:28:00 PM,C,18.5
7/13/14 7:28:00 PM,C,18.5
7/13/14 9:28:00 PM,C,18.5
7/13/14 11:28:00 PM,C,18.5
7/14/14 1:28:00 AM,C,18
7/14/14 3:28:00 AM,C,18
7/14/14 5:28:00 AM,C,18.5
7/14/14 7:28:00 AM,C,18
7/14/14 9:28:00 AM,C,18.5
7/14/14 11:28:00 AM,C,18.5
7/14/14 1:28:00 PM,C,18.5
7/14/14 3:28:00 PM,C,18.5
7/14/14 5:28:00 PM,C,18.5
7/14/14 7:28:00 PM,C,18.5
7/14/14 9:28:00 PM,C,18.5
7/14/14 11:28:00 PM,C,18.5
7/15/14 1:28:00 AM,C,18.5
7/15/14 3:28:00 AM,C,18.5
7/15/14 5:28:00 AM,C,18
7/15/14 7:28:00 AM,C,18
7/15/14 9:28:00 AM,C,18.5
7/15/14 11:28:00 AM,C,18.5
7/15/14 1:28:00 PM,C,18.5
7/15/14 3:28:00 PM,C,18.5
7/15/14 5:28:00 PM,C,18.5
7/15/14 7:28:00 PM,C,18.5
7/15/14 9:28:00 PM,C,18.5
7/15/14 11:28:00 PM,C,18
7/16/14 1:28:00 AM,C,18
7/16/14 3:28:00 AM,C,18
7/16/14 5:28:00 AM,C,18
7/16/14 7:28:00 AM,C,18
7/16/14 9:28:00 AM,C,18.5
7/16/14 11:28:00 AM,C,18.5
7/16/14 1:28:00 PM,C,18.5
7/16/14 3:28:00 PM,C,18.5
7/16/14 5:28:00 PM,C,18.5
7/16/14 7:28:00 PM,C,18.5
7/16/14 9:28:00 PM,C,18.5
7/16/14 11:28:00 PM,C,18.5
7/17/14 1:28:00 AM,C,18.5
7/17/14 3:28:00 AM,C,18.5
7/17/14 5:28:00 AM,C,18.5
7/17/14 7:28:00 AM,C,18.5
7/17/14 9:28:00 AM,C,18.5
7/17/14 11:28:00 AM,C,18.5
7/17/14 1:28:00 PM,C,18.5
7/17/14 3:28:00 PM,C,18.5
7/17/14 5:28:00 PM,C,18.5
7/17/14 7:28:00 PM,C,18.5
7/17/14 9:28:00 PM,C,18.5
7/17/14 11:28:00 PM,C,18.5
7/18/14 1:28:00 AM,C,18
7/18/14 3:28:00 AM,C,18
7/18/14 5:28:00 AM,C,18
7/18/14 7:28:00 AM,C,18
7/18/14 9:28:00 AM,C,18.5
7/18/14 11:28:00 AM,C,18.5
7/18/14 1:28:00 PM,C,18.5
7/18/14 3:28:00 PM,C,18.5
7/18/14 5:28:00 PM,C,18.5
7/18/14 7:28:00 PM,C,18.5
7/18/14 9:28:00 PM,C,18.5
7/18/14 11:28:00 PM,C,18.5
7/19/14 1:28:00 AM,C,18.5
7/19/14 3:28:00 AM,C,18
7/19/14 5:28:00 AM,C,18
7/19/14 7:28:00 AM,C,18.5
7/19/14 9:28:00 AM,C,18.5
7/19/14 11:28:00 AM,C,18.5
7/19/14 1:28:00 PM,C,18.5
7/19/14 3:28:00 PM,C,18.5
7/19/14 5:28:00 PM,C,18.5
7/19/14 7:28:00 PM,C,18.5
7/19/14 9:28:00 PM,C,18.5
7/19/14 11:28:00 PM,C,18.5
7/20/14 1:28:00 AM,C,18.5
7/20/14 3:28:00 AM,C,18.5
7/20/14 5:28:00 AM,C,18.5
7/20/14 7:28:00 AM,C,18.5
7/20/14 9:28:00 AM,C,18.5
7/20/14 11:28:00 AM,C,18.5
7/20/14 1:28:00 PM,C,18.5
7/20/14 3:28:00 PM,C,18.5
7/20/14 5:28:00 PM,C,18.5
7/20/14 7:28:00 PM,C,18.5
7/20/14 9:28:00 PM,C,18.5
7/20/14 11:28:00 PM,C,18.5
7/21/14 1:28:00 AM,C,18.5
7/21/14 3:28:00 AM,C,18.5
7/21/14 5:28:00 AM,C,18.5
7/21/14 7:28:00 AM,C,18.5
7/21/14 9:28:00 AM,C,18.5
7/21/14 11:28:00 AM,C,18.5
7/21/14 1:28:00 PM,C,18.5
7/21/14 3:28:00 PM,C,18.5
7/21/14 5:28:00 PM,C,18.5
7/21/14 7:28:00 PM,C,18.5
7/21/14 9:28:00 PM,C,18.5
7/21/14 11:28:00 PM,C,18.5
7/22/14 1:28:00 AM,C,18.5
7/22/14 3:28:00 AM,C,18.5
7/22/14 5:28:00 AM,C,18.5
7/22/14 7:28:00 AM,C,18.5
7/22/14 9:28:00 AM,C,18.5
7/22/14 11:28:00 AM,C,18.5
7/22/14 1:28:00 PM,C,18.5
7/22/14 3:28:00 PM,C,18.5
7/22/14 5:28:00 PM,C,18.5
7/22/14 7:28:00 PM,C,18.5
7/22/14 9:28:00 PM,C,18.5
7/22/14 11:28:00 PM,C,18.5
7/23/14 1:28:00 AM,C,18.5
7/23/14 3:28:00 AM,C,18.5
7/23/14 5:28:00 AM,C,18.5
7/23/14 7:28:00 AM,C,18.5
7/23/14 9:28:00 AM,C,18.5
7/23/14 11:28:00 AM,C,18.5
7/23/14 1:28:00 PM,C,18.5
7/23/14 3:28:00 PM,C,18.5
7/23/14 5:28:00 PM,C,18.5
7/23/14 7:28:00 PM,C,18.5
7/23/14 9:28:00 PM,C,18.5
7/23/14 11:28:00 PM,C,18.5
7/24/14 1:28:00 AM,C,18.5
7/24/14 3:28:00 AM,C,18.5
7/24/14 5:28:00 AM,C,18.5
7/24/14 7:28:00 AM,C,18.5
7/24/14 9:28:00 AM,C,18.5
7/24/14 11:28:00 AM,C,18.5
7/24/14 1:28:00 PM,C,27
7/24/14 3:28:00 PM,C,28.5
7/24/14 5:28:00 PM,C,28
7/24/14 7:28:00 PM,C,26
7/24/14 9:28:00 PM,C,25.5
7/24/14 11:28:00 PM,C,25
7/25/14 1:28:00 AM,C,24
7/25/14 3:28:00 AM,C,23.5
7/25/14 5:28:00 AM,C,23.5
7/25/14 7:28:00 AM,C,23
7/25/14 9:28:00 AM,C,23.5
7/25/14 11:28:00 AM,C,23.5
7/25/14 1:28:00 PM,C,24
7/25/14 3:28:00 PM,C,24.5
7/25/14 5:28:00 PM,C,25
7/25/14 7:28:00 PM,C,24.5
7/25/14 9:28:00 PM,C,23.5
7/25/14 11:28:00 PM,C,23.5
7/26/14 1:28:00 AM,C,23
7/26/14 3:28:00 AM,C,23
7/26/14 5:28:00 AM,C,22.5
7/26/14 7:28:00 AM,C,22.5
7/26/14 9:28:00 AM,C,22.5
7/26/14 11:28:00 AM,C,22.5
7/26/14 1:28:00 PM,C,23
7/26/14 3:28:00 PM,C,24
7/26/14 5:28:00 PM,C,24
7/26/14 7:28:00 PM,C,24
7/26/14 9:28:00 PM,C,23.5
7/26/14 11:28:00 PM,C,23.5
7/27/14 1:28:00 AM,C,23.5
7/27/14 3:28:00 AM,C,23
7/27/14 5:28:00 AM,C,23
7/27/14 7:28:00 AM,C,22.5
7/27/14 9:28:00 AM,C,22.5
7/27/14 11:28:00 AM,C,23
7/27/14 1:28:00 PM,C,23.5
7/27/14 3:28:00 PM,C,24
7/27/14 5:28:00 PM,C,24
7/27/14 7:28:00 PM,C,24
7/27/14 9:28:00 PM,C,23.5
7/27/14 11:28:00 PM,C,23.5
7/28/14 1:28:00 AM,C,23.5
7/28/14 3:28:00 AM,C,23.5
7/28/14 5:28:00 AM,C,23.5
7/28/14 7:28:00 AM,C,23.5
7/28/14 9:28:00 AM,C,22.5
7/28/14 11:28:00 AM,C,22
7/28/14 1:28:00 PM,C,22.5
7/28/14 3:28:00 PM,C,22.5
7/28/14 5:28:00 PM,C,22
7/28/14 7:28:00 PM,C,22
7/28/14 9:28:00 PM,C,22
7/28/14 11:28:00 PM,C,22
7/29/14 1:28:00 AM,C,22
7/29/14 3:28:00 AM,C,22
7/29/14 5:28:00 AM,C,21.5
7/29/14 7:28:00 AM,C,21.5
7/29/14 9:28:00 AM,C,23
7/29/14 11:28:00 AM,C,22
7/29/14 1:28:00 PM,C,22
7/29/14 3:28:00 PM,C,22
7/29/14 5:28:00 PM,C,22
7/29/14 7:28:00 PM,C,22
7/29/14 9:28:00 PM,C,22
7/29/14 11:28:00 PM,C,22
7/30/14 1:28:00 AM,C,22
7/30/14 3:28:00 AM,C,21.5
7/30/14 5:28:00 AM,C,21.5
